Time (s),ADC Value,30s Avg,5m Avg,10m Avg
25041,1150,1226.1,944.56,962.97
25044,1109,1165.0,950.17,965.27
25047,700,1106.2,940.55,959.24
25050,794,1032.6,935.13,959.59
25053,42,850.2,932.88,956.17
25056,1267,966.7,941.01,958.35
25059,1678,1024.5,953.06,962.33
25062,182,898.5,939.12,958.49
25065,647,789.1,932.26,955.18
25068,613,818.2,937.06,950.35
25071,1013,804.5,947.07,951.42
25074,1232,816.8,943.15,955.77
25077,1269,873.7,945.77,960.43
25080,289,823.2,939.59,957.64
25083,259,844.9,933.57,952.48
25086,1176,835.8,941.55,954.36
25089,1357,803.7,939.74,952.67
25092,1427,928.2,951.16,952.86
25095,431,906.6,950.85,950.54
25098,261,871.4,944.96,951.54
25101,1161,886.2,936.85,953.18
25104,295,792.5,930.23,953.71
25107,1110,776.6,933.15,956.36
25110,680,815.7,936.26,959.14
25113,1137,903.5,945.55,960.73
25116,537,839.6,950.65,958.23
25119,403,744.2,937.45,956.39
25122,1154,716.9,941.51,955.25
25125,552,729.0,944.54,949.61
25128,486,751.5,944.19,950.24
25131,1242,759.6,947.41,951.32
25134,237,753.8,936.37,952.07
25137,143,657.1,931.6,942.86
25140,1558,744.9,938.7,942.88
25143,1311,762.3,943.33,947.93
25146,1433,851.9,955.27,946.14
25149,170,828.6,950.0,938.97
25152,33,716.5,941.15,936.6
25155,1147,776.0,941.72,933.02
25158,616,789.0,942.23,928.35
25161,1458,810.6,947.87,927.26
25164,1421,929.0,943.47,925.92
25167,1025,1017.2,949.58,921.61
25170,689,930.3,938.04,922.51
25173,103,809.5,925.05,913.15
25176,1807,846.9,927.98,917.14
25179,1622,992.1,937.96,922.69
25182,894,1078.2,946.61,919.37
25185,74,970.9,946.7,918.23
25188,751,984.4,949.61,916.59
25191,1082,946.8,957.01,919.55
25194,1041,908.8,962.43,916.13
25197,1376,943.9,957.16,913.36
25200,192,894.2,943.84,910.08
25203,885,972.4,933.25,907.69
25206,738,865.5,929.97,908.32
25209,1315,834.8,930.74,911.71
25212,792,824.6,921.2,911.03
25215,1885,1005.7,935.96,917.24
25218,1174,1048.0,944.9,920.88
25221,67,946.5,937.24,919.41
25224,904,932.8,941.7,920.2
25227,866,881.8,945.16,917.27
25230,1499,1012.5,943.1,924.08
25233,978,1021.8,943.73,922.48
25236,924,1040.4,942.64,921.11
25239,1609,1069.8,951.51,923.76
25242,1100,1100.6,955.08,919.95
25245,605,972.6,954.64,922.75
25248,295,884.7,952.24,921.72
25251,1039,981.9,961.96,922.77
25254,858,977.3,964.09,924.62
25257,626,953.3,962.67,924.06
25260,309,834.3,955.8,923.61
25263,1243,860.8,949.19,924.21
25266,1668,935.2,954.97,923.52
25269,1159,890.2,960.18,919.65
25272,1250,905.2,964.43,916.36
25275,1810,1025.7,978.0,923.34
25278,708,1067.0,970.84,921.25
25281,1133,1076.4,970.38,922.79
25284,135,1004.1,956.83,922.74
25287,813,1022.8,960.41,922.98
25290,1075,1099.4,951.29,922.5
25293,1435,1118.6,947.65,927.15
25296,929,1044.7,942.62,927.85
25299,430,971.8,934.12,923.92
25302,1637,1010.5,943.61,924.17
25305,883,917.8,942.34,927.56
25308,1790,1026.0,953.09,928.7
25311,193,932.0,937.06,925.55
25314,49,923.4,920.35,925.24
25317,939,936.0,916.86,924.1
25320,1570,985.5,917.26,923.91
25323,1542,996.2,914.02,922.98
25326,1919,1095.2,932.19,923.05
25329,517,1103.9,926.36,923.63
25332,100,950.2,912.94,922.81
25335,1504,1012.3,910.57,927.28
25338,957,929.0,916.92,925.37
25341,273,937.0,908.15,926.36
25344,221,954.2,899.27,924.72
25347,496,909.9,897.23,918.89
25350,1241,877.0,901.7,918.41
25353,1350,857.8,914.78,923.83
25356,1857,851.6,920.68,930.85
25359,1961,996.0,923.51,938.28
25362,1081,1094.1,932.5,935.81
25365,246,968.3,928.49,930.38
25368,1970,1069.6,942.06,939.56
25371,1325,1174.8,945.18,946.12
25374,1866,1339.3,951.52,947.34
25377,648,1354.5,945.31,945.54
25380,914,1321.8,951.56,945.58
25383,1403,1327.1,963.0,948.28
25386,1110,1252.4,962.34,951.95
25389,1917,1248.0,967.94,953.84
25392,1942,1334.1,973.09,962.12
25395,1521,1461.6,983.99,967.42
25398,555,1320.1,986.93,965.95
25401,720,1259.6,982.52,959.68
25404,905,1163.5,988.62,959.42
25407,1209,1219.6,989.61,961.38
25410,523,1180.5,988.04,962.15
25413,961,1136.3,986.28,965.91
25416,1100,1135.3,991.91,971.28
25419,1175,1061.1,999.63,968.54
25422,1039,970.8,998.48,970.0
25425,540,872.7,998.36,971.45
25428,1433,960.5,1007.83,976.01
25431,1906,1079.1,1014.47,980.94
25434,232,1011.8,1014.42,975.39
25437,1809,1071.8,1031.08,981.34
25440,66,1026.1,1016.16,977.43
25443,565,986.5,1008.7,976.01
25446,914,967.9,1003.51,979.39
25449,607,911.1,1007.88,978.94
25452,1794,986.6,1025.49,983.32
25455,304,963.0,1017.06,979.39
25458,843,904.0,1019.33,980.78
25461,1198,833.2,1016.73,982.3
25464,617,871.7,1008.69,976.08
25467,547,745.5,1003.91,976.75
25470,672,806.1,1003.74,970.89
25473,1641,913.7,1019.12,972.09
25476,85,830.8,1001.9,964.94
25479,1914,961.5,1004.82,971.39
25482,1905,972.6,1014.93,980.77
25485,644,1006.6,1020.63,983.66
25488,1370,1059.3,1026.82,988.22
25491,768,1016.3,1023.68,990.35
25494,266,981.2,1015.93,989.18
25497,412,967.7,1006.29,981.73
25500,473,947.8,1009.1,976.47
25503,487,832.4,1005.12,969.18
25506,1091,933.0,1008.65,969.31
25509,915,833.1,1004.65,967.7
25512,1677,810.3,1013.5,967.35
25515,1566,902.5,1010.31,973.13
25518,1447,910.2,1013.04,978.97
25521,1093,942.7,1023.3,980.27
25524,471,963.2,1018.97,980.34
25527,647,986.7,1016.78,980.97
25530,1782,1117.6,1019.61,981.36
25533,314,1100.3,1012.97,978.35
25536,1721,1163.3,1020.94,981.79
25539,683,1140.1,1011.68,981.6
25542,1422,1114.6,1014.9,984.99
25545,525,1010.5,1014.1,984.37
25548,112,877.0,1012.27,982.25
25551,472,814.9,1006.6,984.28
25554,1280,895.8,1010.82,987.46
25557,1160,947.1,1016.16,989.41
25560,1705,939.4,1030.12,992.96
25563,735,981.5,1025.04,987.12
25566,1278,937.2,1021.14,988.05
25569,1783,1047.2,1027.38,993.78
25572,592,964.2,1020.8,992.62
25575,1934,1105.1,1022.04,1000.02
25578,1367,1230.6,1028.63,999.74
25581,411,1224.5,1021.41,995.89
25584,1691,1265.6,1036.97,996.9
25587,1998,1349.4,1048.82,1004.62
25590,1696,1348.5,1055.03,1003.16
25593,1925,1467.5,1059.93,1003.79
25596,606,1400.3,1056.7,999.66
25599,603,1282.3,1058.43,996.27
25602,1890,1412.1,1060.96,1002.28
25605,772,1295.9,1059.85,1001.1
25608,1215,1280.7,1054.1,1003.6
25611,435,1283.1,1056.52,996.79
25614,1617,1275.7,1072.2,996.27
25617,545,1130.4,1068.26,992.56
25620,1700,1130.8,1069.56,993.41
25623,1136,1051.9,1065.5,989.76
25626,1950,1186.3,1065.81,999.0
25629,1833,1309.3,1078.97,1002.66
25632,552,1175.5,1083.49,998.22
25635,286,1126.9,1071.31,990.94
25638,810,1086.4,1069.84,993.38
25641,994,1142.3,1077.05,992.6
25644,780,1058.6,1082.64,990.96
25647,1693,1173.4,1094.61,995.92
25650,1950,1198.4,1101.7,1001.7
25653,212,1106.0,1090.32,1002.55
25656,881,999.1,1080.56,1000.62
25659,1913,1007.1,1080.08,1001.79
25662,658,1017.7,1075.85,1004.17
25665,606,1049.7,1079.45,1003.97
25668,200,988.7,1061.75,1001.9
25671,222,911.5,1050.72,997.95
25674,210,854.5,1034.16,992.84
25677,990,784.2,1037.58,991.45
25680,486,637.8,1033.3,992.43
25683,1098,726.4,1030.25,996.62
25686,385,676.8,1023.0,992.67
25689,453,530.8,1008.36,988.15
25692,249,489.9,991.43,982.26
25695,1665,595.8,992.87,988.43
25698,201,595.9,989.33,988.13
25701,1846,758.3,1000.59,991.55
25704,1493,886.6,1006.47,997.54
25707,145,802.1,995.83,992.72
25710,1427,896.2,1004.87,996.46
25713,1440,930.4,1009.66,997.97
25716,506,942.5,1003.72,997.82
25719,862,983.4,1000.59,1000.11
25722,752,1033.7,997.72,998.1
25725,1573,1024.5,1008.05,1003.21
25728,1239,1128.3,1006.11,1006.97
25731,874,1031.1,995.79,1005.13
25734,848,966.6,1001.95,1008.18
25737,778,1029.9,991.64,1011.36
25740,46,891.8,991.44,1003.8
25743,1866,934.4,1004.45,1006.58
25746,101,893.9,996.32,999.91
25749,1449,952.6,1004.74,1006.31
25752,1510,1028.4,1001.9,1013.7
25755,1824,1053.5,1017.1,1017.08
25758,1302,1059.8,1021.69,1020.51
25761,281,1000.5,1012.52,1014.62
25764,86,924.3,1007.21,1007.95
25767,211,867.6,1003.85,1003.88
25770,1366,999.6,1010.79,1007.26
25773,257,838.7,996.95,1008.03
25776,892,917.8,1005.02,1003.46
25779,1192,892.1,997.8,1001.31
25782,1562,897.3,994.37,1004.65
25785,295,744.4,990.88,1005.75
25788,1852,799.4,995.7,1011.26
25791,32,774.5,988.34,1006.01
25794,881,854.0,994.49,1005.21
25797,1854,1018.3,1008.91,1007.6
25800,490,930.7,1009.08,1009.09
25803,1805,1085.5,1022.26,1013.69
25806,758,1072.1,1018.93,1013.79
25809,1030,1055.9,1020.08,1012.37
25812,326,932.3,1006.57,1010.03
25815,1786,1081.4,1008.77,1009.54
25818,1775,1073.7,1012.05,1012.54
25821,1882,1258.7,1019.94,1021.62
25824,1731,1343.7,1032.54,1025.76
25827,988,1257.1,1035.95,1026.37
25830,650,1273.1,1024.63,1022.12
25833,780,1170.6,1029.29,1021.13
25836,1286,1223.4,1024.94,1022.94
25839,1755,1295.9,1035.66,1023.67
25842,1121,1375.4,1032.65,1023.77
25845,1933,1390.1,1046.73,1030.41
25848,488,1261.4,1050.49,1031.38
25851,1251,1198.3,1058.28,1032.44
25854,699,1095.1,1052.47,1031.64
25857,1660,1162.3,1057.47,1036.82
25860,1744,1271.7,1057.86,1043.99
25863,1587,1352.4,1066.38,1045.71
25866,888,1312.6,1062.48,1041.81
25869,1415,1278.6,1058.8,1043.09
25872,1535,1320.0,1068.23,1044.52
25875,828,1209.5,1057.17,1039.61
25878,1573,1318.0,1059.23,1043.93
25881,688,1261.7,1062.0,1041.7
25884,1368,1328.6,1058.77,1047.87
25887,1455,1308.1,1053.34,1051.08
25890,84,1142.1,1037.22,1046.12
25893,854,1068.8,1026.51,1043.22
25896,979,1077.9,1030.24,1043.47
25899,983,1034.7,1034.04,1046.23
25902,1149,996.1,1026.63,1043.8
25905,1342,1047.5,1032.33,1046.09
25908,349,925.1,1023.67,1038.88
25911,1456,1001.9,1033.88,1045.2
25914,1521,1017.2,1032.92,1052.56
25917,626,934.3,1033.73,1050.99
25920,632,989.1,1023.05,1046.31
25923,112,914.9,1012.81,1039.15
25926,494,866.4,998.25,1032.03
25929,418,809.9,984.1,1031.54
25932,1701,865.1,995.59,1039.54
25935,515,782.4,997.88,1034.6
25938,877,835.2,998.55,1034.19
25941,758,765.4,996.19,1036.62
25944,91,622.4,989.3,1035.97
25947,1843,744.1,990.8,1042.7
25950,711,752.0,978.41,1040.06
25953,261,766.9,978.9,1034.61
25956,874,804.9,978.83,1029.69
25959,123,775.4,960.93,1020.5
25962,1307,736.0,967.42,1021.63
25965,1552,839.7,976.88,1028.16
25968,1398,891.8,988.86,1025.31
25971,1451,961.1,1001.15,1025.93
25974,1458,1097.8,1013.63,1023.89
25977,1997,1113.2,1023.7,1030.64
25980,523,1094.4,1024.07,1028.68
25983,206,1088.9,1015.15,1022.7
25986,158,1017.3,1012.88,1017.94
25989,1720,1177.0,1025.55,1016.96
25992,1322,1178.5,1036.28,1013.86
25995,1018,1125.1,1029.81,1011.34
25998,1877,1173.0,1046.57,1017.95
26001,1092,1137.1,1039.03,1019.81
26004,932,1084.5,1033.42,1019.95
26007,1957,1080.5,1051.54,1023.68
26010,276,1055.8,1040.03,1022.45
26013,1612,1196.4,1041.75,1025.7
26016,342,1214.8,1040.11,1021.91
26019,1336,1176.4,1044.85,1022.72
26022,758,1120.0,1044.91,1021.32
26025,909,1109.1,1038.27,1023.16
26028,1369,1058.3,1039.57,1022.84
26031,682,1017.3,1037.65,1016.72
26034,410,965.1,1033.27,1017.61
26037,34,772.8,1025.83,1008.74
26040,601,805.3,1031.38,1011.41
26043,1515,795.6,1027.87,1016.16
26046,1896,951.0,1045.82,1021.07
26049,185,835.9,1033.18,1018.96
26052,1088,868.9,1028.96,1015.43
26055,1066,884.6,1021.38,1019.24
26058,1079,855.6,1019.15,1020.42
26061,1110,898.4,1027.44,1019.98
26064,682,925.6,1033.4,1020.3
26067,1175,1039.7,1043.04,1023.45
26070,1357,1115.3,1042.95,1026.87
26073,73,971.1,1041.11,1019.03
26076,562,837.7,1037.81,1021.41
26079,1972,1016.4,1045.61,1021.71
26082,1282,1035.8,1042.81,1018.59
26085,1353,1064.5,1053.39,1022.13
26088,190,975.6,1036.77,1016.24
26091,1766,1041.2,1054.11,1021.23
26094,1866,1159.6,1063.96,1029.22
26097,1868,1228.9,1064.1,1036.51
26100,224,1115.6,1061.44,1035.26
26103,640,1172.3,1049.79,1036.03
26106,631,1179.2,1048.52,1033.72
26109,87,990.7,1039.09,1029.59
26112,898,952.3,1044.81,1025.69
26115,1004,917.4,1036.99,1022.88
26118,1205,1018.9,1031.29,1021.67
26121,1531,995.4,1027.78,1023.86
26124,1049,913.7,1020.96,1026.75
26127,1010,827.9,1021.18,1028.57
26130,1279,933.4,1027.47,1026.05
26133,519,921.3,1024.86,1027.08
26136,174,875.6,1013.74,1019.34
26139,753,942.2,1003.72,1019.69
26142,1303,982.7,1005.54,1019.1
26145,1466,1028.9,1000.87,1023.8
26148,1793,1087.7,1013.92,1032.2
26151,867,1021.3,1010.08,1034.18
26154,865,1002.9,1011.74,1032.11
26157,719,973.8,1002.33,1029.9
26160,1675,1013.4,1001.64,1029.75
26163,1080,1069.5,996.57,1031.47
26166,776,1129.7,995.45,1028.96
26169,1553,1209.7,996.83,1027.82
26172,591,1138.5,987.39,1027.81
26175,1970,1188.9,998.81,1027.99
26178,1076,1117.2,993.84,1026.54
26181,147,1045.2,988.43,1025.21
26184,1438,1102.5,989.13,1023.95
26187,136,1044.2,975.94,1014.64
26190,1754,1052.1,992.64,1014.93
26193,8,944.9,984.18,1005.35
26196,1881,1055.4,993.2,1011.72
26199,1739,1074.0,1000.76,1017.4
26202,982,1113.1,999.09,1012.86
26205,1803,1096.4,1003.7,1018.01
26208,1037,1092.5,1010.58,1017.12
26211,624,1140.2,1002.26,1018.07
26214,1773,1173.7,1004.78,1018.85
26217,1809,1341.0,1016.61,1025.17
26220,436,1209.2,1014.65,1018.85
26223,534,1261.8,1018.87,1015.84
26226,1482,1221.9,1028.75,1013.5
26229,942,1142.2,1033.99,1009.04
26232,1735,1217.5,1034.33,1014.96
26235,428,1080.0,1033.46,1015.67
26238,1586,1134.9,1040.55,1019.55
26241,799,1152.4,1040.96,1018.58
26244,1451,1120.2,1054.56,1021.93
26247,728,1012.1,1043.41,1017.11
26250,1313,1099.8,1049.43,1013.92
26253,1430,1189.4,1061.12,1020.01
26256,306,1071.8,1055.44,1017.13
26259,1126,1090.2,1065.47,1013.2
26262,1319,1048.6,1065.59,1016.5
26265,887,1094.5,1058.94,1017.91
26268,1708,1106.7,1062.04,1025.45
26271,600,1086.8,1053.53,1027.34
26274,1761,1117.8,1056.56,1035.1
26277,1760,1221.0,1054.19,1038.94
26280,744,1164.1,1056.4,1040.23
26283,1207,1141.8,1066.41,1040.78
26286,719,1183.1,1072.02,1042.45
26289,1090,1179.5,1065.72,1045.63
26292,755,1123.1,1060.05,1048.16
26295,499,1084.3,1054.86,1042.34
26298,961,1009.6,1045.7,1046.13
26301,869,1036.5,1043.47,1041.25
26304,898,950.2,1043.13,1038.28
26307,1096,883.8,1034.52,1043.03
26310,604,869.8,1037.8,1038.91
26313,1263,875.4,1034.31,1038.03
26316,1440,947.5,1045.29,1042.7
26319,1087,947.2,1042.8,1043.83
26322,1006,972.3,1045.28,1045.1
26325,1263,1048.7,1048.82,1043.55
26328,1040,1056.6,1045.53,1042.55
26331,155,985.2,1040.26,1038.95
26334,683,963.7,1042.99,1038.13
26337,440,898.1,1047.05,1036.44
26340,1587,996.4,1056.91,1044.14
26343,1611,1031.2,1057.87,1042.87
26346,979,985.1,1048.7,1047.26
26349,963,972.7,1056.48,1044.83
26352,1220,994.1,1057.8,1043.38
26355,247,892.5,1049.61,1035.49
26358,1859,974.4,1057.41,1038.28
26361,1212,1080.1,1058.43,1042.93
26364,462,1058.0,1056.23,1044.82
26367,387,1052.7,1048.35,1045.69
26370,889,982.9,1043.67,1043.31
26373,1116,933.4,1054.1,1047.61
26376,1140,949.5,1059.88,1048.85
26379,1507,1003.9,1055.23,1050.42
26382,17,883.6,1042.58,1042.69
26385,1197,978.6,1041.02,1047.2
26388,671,859.8,1045.83,1041.3
26391,1013,839.9,1038.3,1046.2
26394,258,819.5,1022.22,1043.09
26397,1136,894.4,1014.9,1039.5
26400,959,901.4,1022.25,1041.85
26403,226,812.4,1018.11,1033.95
26406,1870,885.4,1030.5,1039.51
26409,1263,861.0,1042.26,1040.67
26412,371,896.4,1036.99,1040.9
26415,980,874.7,1036.75,1036.87
26418,635,871.1,1031.05,1031.17
26421,1815,951.3,1033.89,1030.84
26424,1471,1072.6,1038.11,1029.54
26427,1205,1079.5,1040.06,1030.62
26430,1240,1107.6,1039.67,1033.57
26433,995,1184.5,1044.43,1034.64
26436,861,1083.6,1051.3,1032.52
26439,366,993.9,1047.43,1025.58
26442,1889,1145.7,1053.29,1029.41
26445,977,1145.4,1048.4,1024.63
26448,135,1095.4,1031.82,1022.87
26451,1604,1074.3,1039.19,1024.63
26454,728,1000.0,1037.82,1024.78
26457,1249,1004.4,1043.12,1022.73
26460,1950,1075.4,1045.87,1023.75
26463,537,1029.6,1040.44,1018.5
26466,1176,1061.1,1044.44,1019.95
26469,772,1101.7,1036.63,1016.73
26472,1223,1035.1,1042.95,1015.17
26475,842,1021.6,1031.67,1015.24
26478,906,1098.7,1029.97,1011.9
26481,1260,1064.3,1041.1,1014.76
26484,495,1041.0,1031.67,1010.4
26487,836,999.7,1038.67,1007.3
26490,1992,1003.9,1041.05,1016.85
26493,1623,1112.5,1057.2,1020.69
26496,910,1085.9,1047.49,1020.35
26499,67,1015.4,1030.77,1015.76
26502,585,951.6,1026.8,1012.95
26505,706,938.0,1015.83,1009.76
26508,889,936.3,1014.35,1012.47
26511,1486,958.9,1022.97,1012.62
26514,962,1005.6,1014.86,1009.82
26517,1851,1107.1,1015.28,1015.95
26520,1955,1103.4,1030.47,1022.56
26523,1045,1045.6,1035.58,1027.22
26526,264,981.0,1023.4,1026.08
26529,1717,1146.0,1031.15,1032.57
26532,340,1121.5,1017.2,1025.77
26535,1833,1234.2,1031.25,1032.36
26538,1420,1287.3,1029.59,1035.07
26541,1467,1285.4,1036.27,1038.62
26544,1609,1350.1,1037.85,1046.2
26547,1041,1269.1,1040.98,1042.19
26550,1497,1223.3,1042.82,1046.12
26553,1077,1226.5,1039.29,1050.2
26556,142,1214.3,1037.65,1046.55
26559,1421,1184.7,1040.6,1053.04
26562,1610,1311.7,1043.51,1054.55
26565,864,1214.8,1043.28,1051.11
26568,943,1167.1,1035.63,1048.84
26571,355,1055.9,1033.18,1043.36
26574,1688,1063.8,1032.45,1044.51
26577,334,993.1,1018.19,1036.19
26580,1285,971.9,1023.6,1040.0
26583,1296,993.8,1024.49,1045.45
26586,1641,1143.7,1033.71,1052.87
26589,478,1049.4,1027.59,1046.65
26592,1268,1015.2,1032.72,1046.38
26595,11,929.9,1027.84,1041.35
26598,559,891.5,1023.82,1034.76
26601,330,889.0,1018.43,1030.95
26604,757,795.9,1017.02,1030.08
26607,1239,886.4,1018.45,1026.48
26610,1262,884.1,1025.03,1031.41
26613,48,759.3,1012.88,1023.6
26616,540,649.2,1003.88,1024.59
26619,2000,801.4,1013.01,1027.9
26622,1921,866.7,1022.16,1033.72
26625,361,901.7,1013.14,1030.98
26628,214,867.2,1004.88,1025.2
26631,712,905.4,1010.45,1025.36
26634,244,854.1,1006.06,1024.53
26637,1827,912.9,1019.93,1033.49
26640,1471,933.8,1018.77,1037.84
26643,29,931.9,1002.95,1030.41
26646,399,917.8,997.15,1022.92
26649,1065,824.3,998.17,1027.33
26652,357,667.9,989.54,1023.67
26655,140,645.8,988.47,1019.04
26658,1541,778.5,985.29,1021.35
26661,727,780.0,980.44,1019.43
26664,1463,901.9,990.45,1023.34
26667,633,782.5,992.91,1020.63
26670,1260,761.4,996.62,1020.14
26673,1903,948.8,1004.49,1029.3
26676,1703,1079.2,1010.12,1035.0
26679,1837,1156.4,1013.42,1034.33
26682,749,1195.6,1020.74,1031.66
26685,586,1240.2,1014.63,1027.83
26688,1404,1226.5,1021.96,1033.89
26691,16,1155.4,1011.99,1025.14
26694,86,1017.7,1010.27,1016.25
26697,1148,1069.2,1010.39,1012.64
26700,1028,1046.0,1011.08,1016.66
26703,1334,989.1,1022.16,1020.13
26706,404,859.2,1007.5,1019.0
26709,19,677.4,995.06,1018.66
26712,706,673.1,998.41,1017.7
26715,1043,718.8,999.04,1017.89
26718,339,612.3,996.08,1013.57
26721,150,625.7,979.43,1006.66
26724,1829,800.0,983.01,1010.56
26727,1686,853.8,987.82,1013.94
26730,1781,929.1,993.23,1016.45
26733,646,860.3,989.74,1017.09
26736,1384,958.3,994.97,1023.13
26739,1923,1148.7,1010.54,1028.98
26742,138,1091.9,993.03,1023.16
26745,1182,1105.8,995.08,1021.74
26748,642,1136.1,1000.15,1015.99
26751,232,1144.3,986.43,1012.81
26754,754,1036.8,986.69,1012.25
26757,1746,1042.8,991.66,1017.39
26760,1281,992.8,984.97,1015.42
26763,1708,1099.0,996.68,1018.56
26766,1353,1095.9,998.45,1021.45
26769,622,965.8,996.95,1016.79
26772,123,964.3,985.95,1014.45
26775,230,869.1,979.83,1005.75
26778,1294,934.3,983.71,1006.84
26781,1238,1034.9,983.49,1012.29
26784,1562,1115.7,994.16,1012.91
26787,237,964.8,988.17,1013.42
26790,993,936.0,978.18,1009.62
26793,1768,942.0,979.63,1018.41
26796,1129,919.6,981.82,1014.65
26799,1176,975.0,992.91,1011.84
26802,1432,1105.9,1001.38,1014.09
26805,1686,1251.5,1011.18,1013.5
26808,199,1142.0,1004.28,1009.32
26811,1462,1164.4,1004.04,1013.5
26814,949,1103.1,1003.91,1009.38
26817,1173,1196.7,997.13,1006.21
26820,660,1163.4,984.18,1007.33
26823,1889,1175.5,992.62,1014.1
26826,59,1068.5,990.57,1006.99
26829,1088,1059.7,984.28,1007.72
26832,1262,1042.7,993.5,1005.35
26835,668,940.9,981.85,1006.55
26838,1425,1063.5,981.9,1005.75
26841,623,979.6,973.46,1004.87
26844,1731,1057.8,974.68,1006.26
26847,1473,1087.8,979.0,1009.99
26850,1476,1169.4,978.79,1010.8
26853,758,1056.3,975.6,1007.45
26856,1649,1215.3,990.67,1014.16
26859,1024,1208.9,986.7,1013.65
26862,1224,1205.1,982.84,1013.17
26865,241,1162.4,976.61,1009.95
26868,265,1046.4,969.83,1002.73
26871,111,995.2,967.39,1000.28
26874,1708,992.9,967.59,1000.02
26877,479,893.5,969.04,993.62
26880,1986,944.5,976.05,999.83
26883,730,941.7,970.39,997.44
26886,962,873.0,963.6,998.65
26889,486,819.2,963.68,995.63
26892,1389,835.7,964.89,998.8
26895,481,859.7,969.59,998.72
26898,166,849.8,965.66,994.74
26901,289,867.6,965.25,991.84
26904,390,735.8,961.58,989.3
26907,72,695.1,949.91,984.18
26910,436,540.1,941.65,983.34
26913,1328,599.9,954.45,983.66
26916,1881,691.8,967.86,985.87
26919,1991,842.3,967.77,990.39
26922,759,779.3,956.15,989.15
26925,373,768.5,956.27,984.71
26928,54,757.3,954.67,979.77
26931,797,808.1,955.52,982.99
26934,1649,934.0,969.57,987.82
